"sp_taxon_1";"sp_taxon_2";"value";"type"
"Acanthocyclops vernalis (Fischer)";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Acanthocyclops vernalis (Fischer)";"Other Chironomidae";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Small oligochaetes (principally Enchytraeidae)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Lumbriculus variegatus (Muller)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Oribatei sp.";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Scaphaloberis mucronata (Muller)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Chydorus latus Sars";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Acanthocyclops vernalis (Fischer)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Enallagma cyathigerum (Charpentier)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Lestes sponsa (Hansemann)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Notonecta glauca L.";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Callicorixa praeusta (Fieber)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Corixa dentipes (Thomson)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Corixa punctata (Illinger)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Hesperocorixa linnei (Fieber)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Hesperocorixa sahlbergi (Fieber)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Arctocorisa germari (Fieber)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Sigaria semistraiata (Fieber)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Hydroporus erythrocephalus";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Agabus sturmii (Gyllenhal)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Agabus bipustulatus (L.)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Ilybius fuliginosus (Fabricus)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Sialis lutaria (L.)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Procladius sagittalis (Kieffer)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Corynoneura scutellata Winnertz";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Chironomus dorsalis Meigen";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Enallagma cyathigerum (Charpentier)";"Other Chironomidae";"1";"predation"
"Lestes sponsa (Hansemann)";"Small oligochaetes (principally Enchytraeidae)";"1";"predation"
"Lestes sponsa (Hansemann)";"Lumbriculus variegatus (Muller)";"1";"predation"
"Lestes sponsa (Hansemann)";"Oribatei sp.";"1";"predation"
"Lestes sponsa (Hansemann)";"Scaphaloberis mucronata (Muller)";"1";"predation"
"Lestes sponsa (Hansemann)";"Chydorus latus Sars";"1";"predation"
"Lestes sponsa (Hansemann)";"Acanthocyclops vernalis (Fischer)";"1";"predation"
"Lestes sponsa (Hansemann)";"Enallagma cyathigerum (Charpentier)";"1";"predation"
"Lestes sponsa (Hansemann)";"Lestes sponsa (Hansemann)";"1";"predation"
"Lestes sponsa (Hansemann)";"Notonecta glauca L.";"1";"predation"
"Lestes sponsa (Hansemann)";"Callicorixa praeusta (Fieber)";"1";"predation"
"Lestes sponsa (Hansemann)";"Corixa dentipes (Thomson)";"1";"predation"
"Lestes sponsa (Hansemann)";"Corixa punctata (Illinger)";"1";"predation"
"Lestes sponsa (Hansemann)";"Hesperocorixa linnei (Fieber)";"1";"predation"
"Lestes sponsa (Hansemann)";"Hesperocorixa sahlbergi (Fieber)";"1";"predation"
"Lestes sponsa (Hansemann)";"Arctocorisa germari (Fieber)";"1";"predation"
"Lestes sponsa (Hansemann)";"Sigaria semistraiata (Fieber)";"1";"predation"
"Lestes sponsa (Hansemann)";"Hydroporus erythrocephalus";"1";"predation"
"Lestes sponsa (Hansemann)";"Agabus sturmii (Gyllenhal)";"1";"predation"
"Lestes sponsa (Hansemann)";"Agabus bipustulatus (L.)";"1";"predation"
"Lestes sponsa (Hansemann)";"Ilybius fuliginosus (Fabricus)";"1";"predation"
"Lestes sponsa (Hansemann)";"Sialis lutaria (L.)";"1";"predation"
"Lestes sponsa (Hansemann)";"Procladius sagittalis (Kieffer)";"1";"predation"
"Lestes sponsa (Hansemann)";"Corynoneura scutellata Winnertz";"1";"predation"
"Lestes sponsa (Hansemann)";"Chironomus dorsalis Meigen";"1";"predation"
"Lestes sponsa (Hansemann)";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Lestes sponsa (Hansemann)";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Lestes sponsa (Hansemann)";"Other Chironomidae";"1";"predation"
"Aeshna juncea (L.)";"Small oligochaetes (principally Enchytraeidae)";"1";"predation"
"Aeshna juncea (L.)";"Lumbriculus variegatus (Muller)";"1";"predation"
"Aeshna juncea (L.)";"Oribatei sp.";"1";"predation"
"Aeshna juncea (L.)";"Argyroneta aquatica (Clerk)";"1";"predation"
"Aeshna juncea (L.)";"Scaphaloberis mucronata (Muller)";"1";"predation"
"Aeshna juncea (L.)";"Chydorus latus Sars";"1";"predation"
"Aeshna juncea (L.)";"Acanthocyclops vernalis (Fischer)";"1";"predation"
"Aeshna juncea (L.)";"Enallagma cyathigerum (Charpentier)";"1";"predation"
"Aeshna juncea (L.)";"Lestes sponsa (Hansemann)";"1";"predation"
"Aeshna juncea (L.)";"Aeshna juncea (L.)";"1";"predation"
"Aeshna juncea (L.)";"Sympetrum scoticum (Donovan)";"1";"predation"
"Aeshna juncea (L.)";"Notonecta glauca L.";"1";"predation"
"Aeshna juncea (L.)";"Callicorixa praeusta (Fieber)";"1";"predation"
"Aeshna juncea (L.)";"Corixa dentipes (Thomson)";"1";"predation"
"Aeshna juncea (L.)";"Corixa punctata (Illinger)";"1";"predation"
"Aeshna juncea (L.)";"Hesperocorixa linnei (Fieber)";"1";"predation"
"Aeshna juncea (L.)";"Hesperocorixa sahlbergi (Fieber)";"1";"predation"
"Aeshna juncea (L.)";"Arctocorisa germari (Fieber)";"1";"predation"
"Aeshna juncea (L.)";"Sigaria semistraiata (Fieber)";"1";"predation"
"Aeshna juncea (L.)";"Hydroporus erythrocephalus";"1";"predation"
"Aeshna juncea (L.)";"Agabus sturmii (Gyllenhal)";"1";"predation"
"Aeshna juncea (L.)";"Agabus bipustulatus (L.)";"1";"predation"
"Aeshna juncea (L.)";"Ilybius fuliginosus (Fabricus)";"1";"predation"
"Aeshna juncea (L.)";"Sialis lutaria (L.)";"1";"predation"
"Aeshna juncea (L.)";"Holocentropus picicornis (Stephens)";"1";"predation"
"Aeshna juncea (L.)";"Limnephilus marmoratus Curtis";"1";"predation"
"Aeshna juncea (L.)";"Procladius sagittalis (Kieffer)";"1";"predation"
"Aeshna juncea (L.)";"Corynoneura scutellata Winnertz";"1";"predation"
"Aeshna juncea (L.)";"Chironomus dorsalis Meigen";"1";"predation"
"Aeshna juncea (L.)";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Aeshna juncea (L.)";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Aeshna juncea (L.)";"Other Chironomidae";"1";"predation"
"Sympetrum scoticum (Donovan)";"Small oligochaetes (principally Enchytraeidae)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Lumbriculus variegatus (Muller)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Oribatei sp.";"1";"predation"
"Sympetrum scoticum (Donovan)";"Argyroneta aquatica (Clerk)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Scaphaloberis mucronata (Muller)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Chydorus latus Sars";"1";"predation"
"Sympetrum scoticum (Donovan)";"Acanthocyclops vernalis (Fischer)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Enallagma cyathigerum (Charpentier)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Lestes sponsa (Hansemann)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Notonecta glauca L.";"1";"predation"
"Sympetrum scoticum (Donovan)";"Callicorixa praeusta (Fieber)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Corixa dentipes (Thomson)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Corixa punctata (Illinger)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Hesperocorixa linnei (Fieber)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Hesperocorixa sahlbergi (Fieber)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Arctocorisa germari (Fieber)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Sigaria semistraiata (Fieber)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Hydroporus erythrocephalus";"1";"predation"
"Sympetrum scoticum (Donovan)";"Agabus sturmii (Gyllenhal)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Agabus bipustulatus (L.)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Ilybius fuliginosus (Fabricus)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Sialis lutaria (L.)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Procladius sagittalis (Kieffer)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Corynoneura scutellata Winnertz";"1";"predation"
"Sympetrum scoticum (Donovan)";"Chironomus dorsalis Meigen";"1";"predation"
"Sympetrum scoticum (Donovan)";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Sympetrum scoticum (Donovan)";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Sympetrum scoticum (Donovan)";"Other Chironomidae";"1";"predation"
"Notonecta glauca L.";"Lumbriculus variegatus (Muller)";"1";"predation"
"Notonecta glauca L.";"Scaphaloberis mucronata (Muller)";"1";"predation"
"Notonecta glauca L.";"Chydorus latus Sars";"1";"predation"
"Notonecta glauca L.";"Acanthocyclops vernalis (Fischer)";"1";"predation"
"Notonecta glauca L.";"Enallagma cyathigerum (Charpentier)";"1";"predation"
"Notonecta glauca L.";"Lestes sponsa (Hansemann)";"1";"predation"
"Notonecta glauca L.";"Notonecta glauca L.";"1";"predation"
"Notonecta glauca L.";"Callicorixa praeusta (Fieber)";"1";"predation"
"Notonecta glauca L.";"Corixa dentipes (Thomson)";"1";"predation"
"Notonecta glauca L.";"Corixa punctata (Illinger)";"1";"predation"
"Notonecta glauca L.";"Hesperocorixa linnei (Fieber)";"1";"predation"
"Notonecta glauca L.";"Hesperocorixa sahlbergi (Fieber)";"1";"predation"
"Notonecta glauca L.";"Arctocorisa germari (Fieber)";"1";"predation"
"Notonecta glauca L.";"Sigaria semistraiata (Fieber)";"1";"predation"
"Notonecta glauca L.";"Hydroporus erythrocephalus";"1";"predation"
"Notonecta glauca L.";"Agabus sturmii (Gyllenhal)";"1";"predation"
"Notonecta glauca L.";"Agabus bipustulatus (L.)";"1";"predation"
"Notonecta glauca L.";"Ilybius fuliginosus (Fabricus)";"1";"predation"
"Notonecta glauca L.";"Sialis lutaria (L.)";"1";"predation"
"Notonecta glauca L.";"Holocentropus picicornis (Stephens)";"1";"predation"
"Notonecta glauca L.";"Limnephilus marmoratus Curtis";"1";"predation"
"Notonecta glauca L.";"Procladius sagittalis (Kieffer)";"1";"predation"
"Notonecta glauca L.";"Corynoneura scutellata Winnertz";"1";"predation"
"Notonecta glauca L.";"Chironomus dorsalis Meigen";"1";"predation"
"Notonecta glauca L.";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Notonecta glauca L.";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Notonecta glauca L.";"Other Chironomidae";"1";"predation"
"Callicorixa praeusta (Fieber)";"Detritus";"1";"commensalism"
"Callicorixa praeusta (Fieber)";"Procladius sagittalis (Kieffer)";"1";"predation"
"Callicorixa praeusta (Fieber)";"Corynoneura scutellata Winnertz";"1";"predation"
"Callicorixa praeusta (Fieber)";"Chironomus dorsalis Meigen";"1";"predation"
"Callicorixa praeusta (Fieber)";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Callicorixa praeusta (Fieber)";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Callicorixa praeusta (Fieber)";"Other Chironomidae";"1";"predation"
"Corixa dentipes (Thomson)";"Detritus";"1";"commensalism"
"Corixa punctata (Illinger)";"Detritus";"1";"commensalism"
"Hesperocorixa linnei (Fieber)";"Detritus";"1";"commensalism"
"Hesperocorixa sahlbergi (Fieber)";"Detritus";"1";"commensalism"
"Arctocorisa germari (Fieber)";"Detritus";"1";"commensalism"
"Sigaria semistraiata (Fieber)";"Detritus";"1";"commensalism"
"Hydroporus erythrocephalus";"Small oligochaetes (principally Enchytraeidae)";"1";"predation"
"Hydroporus erythrocephalus";"Scaphaloberis mucronata (Muller)";"1";"predation"
"Hydroporus erythrocephalus";"Chydorus latus Sars";"1";"predation"
"Hydroporus erythrocephalus";"Hydroporus erythrocephalus";"1";"predation"
"Hydroporus erythrocephalus";"Sialis lutaria (L.)";"1";"predation"
"Hydroporus erythrocephalus";"Procladius sagittalis (Kieffer)";"1";"predation"
"Hydroporus erythrocephalus";"Corynoneura scutellata Winnertz";"1";"predation"
"Hydroporus erythrocephalus";"Chironomus dorsalis Meigen";"1";"predation"
"Hydroporus erythrocephalus";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Hydroporus erythrocephalus";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Hydroporus erythrocephalus";"Other Chironomidae";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Small oligochaetes (principally Enchytraeidae)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Lumbriculus variegatus (Muller)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Oribatei sp.";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Scaphaloberis mucronata (Muller)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Acanthocyclops vernalis (Fischer)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Enallagma cyathigerum (Charpentier)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Lestes sponsa (Hansemann)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Notonecta glauca L.";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Callicorixa praeusta (Fieber)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Corixa dentipes (Thomson)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Corixa punctata (Illinger)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Hesperocorixa linnei (Fieber)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Hesperocorixa sahlbergi (Fieber)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Arctocorisa germari (Fieber)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Sigaria semistraiata (Fieber)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Hydroporus erythrocephalus";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Agabus sturmii (Gyllenhal)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Agabus bipustulatus (L.)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Ilybius fuliginosus (Fabricus)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Sialis lutaria (L.)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Holocentropus picicornis (Stephens)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Limnephilus marmoratus Curtis";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Procladius sagittalis (Kieffer)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Corynoneura scutellata Winnertz";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Chironomus dorsalis Meigen";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Agabus sturmii (Gyllenhal)";"Other Chironomidae";"1";"predation"
"Agabus bipustulatus (L.)";"Small oligochaetes (principally Enchytraeidae)";"1";"predation"
"Agabus bipustulatus (L.)";"Lumbriculus variegatus (Muller)";"1";"predation"
"Agabus bipustulatus (L.)";"Oribatei sp.";"1";"predation"
"Agabus bipustulatus (L.)";"Scaphaloberis mucronata (Muller)";"1";"predation"
"Agabus bipustulatus (L.)";"Acanthocyclops vernalis (Fischer)";"1";"predation"
"Agabus bipustulatus (L.)";"Enallagma cyathigerum (Charpentier)";"1";"predation"
"Agabus bipustulatus (L.)";"Lestes sponsa (Hansemann)";"1";"predation"
"Agabus bipustulatus (L.)";"Notonecta glauca L.";"1";"predation"
"Agabus bipustulatus (L.)";"Callicorixa praeusta (Fieber)";"1";"predation"
"Agabus bipustulatus (L.)";"Corixa dentipes (Thomson)";"1";"predation"
"Agabus bipustulatus (L.)";"Corixa punctata (Illinger)";"1";"predation"
"Agabus bipustulatus (L.)";"Hesperocorixa linnei (Fieber)";"1";"predation"
"Agabus bipustulatus (L.)";"Hesperocorixa sahlbergi (Fieber)";"1";"predation"
"Agabus bipustulatus (L.)";"Arctocorisa germari (Fieber)";"1";"predation"
"Agabus bipustulatus (L.)";"Sigaria semistraiata (Fieber)";"1";"predation"
"Agabus bipustulatus (L.)";"Hydroporus erythrocephalus";"1";"predation"
"Agabus bipustulatus (L.)";"Agabus sturmii (Gyllenhal)";"1";"predation"
"Agabus bipustulatus (L.)";"Agabus bipustulatus (L.)";"1";"predation"
"Agabus bipustulatus (L.)";"Ilybius fuliginosus (Fabricus)";"1";"predation"
"Agabus bipustulatus (L.)";"Sialis lutaria (L.)";"1";"predation"
"Agabus bipustulatus (L.)";"Holocentropus picicornis (Stephens)";"1";"predation"
"Agabus bipustulatus (L.)";"Limnephilus marmoratus Curtis";"1";"predation"
"Agabus bipustulatus (L.)";"Procladius sagittalis (Kieffer)";"1";"predation"
"Agabus bipustulatus (L.)";"Corynoneura scutellata Winnertz";"1";"predation"
"Agabus bipustulatus (L.)";"Chironomus dorsalis Meigen";"1";"predation"
"Agabus bipustulatus (L.)";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Agabus bipustulatus (L.)";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Agabus bipustulatus (L.)";"Other Chironomidae";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Small oligochaetes (principally Enchytraeidae)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Lumbriculus variegatus (Muller)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Oribatei sp.";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Scaphaloberis mucronata (Muller)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Acanthocyclops vernalis (Fischer)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Enallagma cyathigerum (Charpentier)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Lestes sponsa (Hansemann)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Notonecta glauca L.";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Callicorixa praeusta (Fieber)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Corixa dentipes (Thomson)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Corixa punctata (Illinger)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Hesperocorixa linnei (Fieber)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Hesperocorixa sahlbergi (Fieber)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Arctocorisa germari (Fieber)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Sigaria semistraiata (Fieber)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Hydroporus erythrocephalus";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Agabus sturmii (Gyllenhal)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Agabus bipustulatus (L.)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Ilybius fuliginosus (Fabricus)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Sialis lutaria (L.)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Holocentropus picicornis (Stephens)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Limnephilus marmoratus Curtis";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Procladius sagittalis (Kieffer)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Corynoneura scutellata Winnertz";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Chironomus dorsalis Meigen";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Ilybius fuliginosus (Fabricus)";"Other Chironomidae";"1";"predation"
"Dytiscus marginalis L.";"Lumbriculus variegatus (Muller)";"1";"predation"
"Dytiscus marginalis L.";"Oribatei sp.";"1";"predation"
"Dytiscus marginalis L.";"Enallagma cyathigerum (Charpentier)";"1";"predation"
"Dytiscus marginalis L.";"Lestes sponsa (Hansemann)";"1";"predation"
"Dytiscus marginalis L.";"Aeshna juncea (L.)";"1";"predation"
"Dytiscus marginalis L.";"Sympetrum scoticum (Donovan)";"1";"predation"
"Dytiscus marginalis L.";"Notonecta glauca L.";"1";"predation"
"Dytiscus marginalis L.";"Callicorixa praeusta (Fieber)";"1";"predation"
"Dytiscus marginalis L.";"Corixa dentipes (Thomson)";"1";"predation"
"Dytiscus marginalis L.";"Corixa punctata (Illinger)";"1";"predation"
"Dytiscus marginalis L.";"Hesperocorixa linnei (Fieber)";"1";"predation"
"Dytiscus marginalis L.";"Hesperocorixa sahlbergi (Fieber)";"1";"predation"
"Dytiscus marginalis L.";"Arctocorisa germari (Fieber)";"1";"predation"
"Dytiscus marginalis L.";"Sigaria semistraiata (Fieber)";"1";"predation"
"Dytiscus marginalis L.";"Hydroporus erythrocephalus";"1";"predation"
"Dytiscus marginalis L.";"Agabus sturmii (Gyllenhal)";"1";"predation"
"Dytiscus marginalis L.";"Agabus bipustulatus (L.)";"1";"predation"
"Dytiscus marginalis L.";"Ilybius fuliginosus (Fabricus)";"1";"predation"
"Dytiscus marginalis L.";"Dytiscus marginalis L.";"1";"predation"
"Dytiscus marginalis L.";"Sialis lutaria (L.)";"1";"predation"
"Dytiscus marginalis L.";"Holocentropus picicornis (Stephens)";"1";"predation"
"Dytiscus marginalis L.";"Limnephilus marmoratus Curtis";"1";"predation"
"Dytiscus marginalis L.";"Procladius sagittalis (Kieffer)";"1";"predation"
"Dytiscus marginalis L.";"Corynoneura scutellata Winnertz";"1";"predation"
"Dytiscus marginalis L.";"Chironomus dorsalis Meigen";"1";"predation"
"Dytiscus marginalis L.";"Glyptotendipes pallens (Meigen)";"1";"predation"
"Dytiscus marginalis L.";"Tanytarsus bruchonius Reiss and Fittkau";"1";"predation"
"Dytiscus marginalis L.";"Other Chironomidae";"1";"predation"
"Sialis lutaria (L.)";"Small oligochaetes (principally Enchytraeidae)";"1";"predation"
"Sialis lutaria (L.)";"Lumbriculus variegatus (Muller)";"1";"predation"
"Sialis lutaria (L.)";"Oribatei sp.";"1";"predation"
"Sialis lutaria (L.)";"Scaphaloberis mucronata (Muller)";"1";"predation"
"Sialis lutaria (L.)";"Chydorus latus Sars";"1";"predation"
"Sialis lutaria (L.)";"Acanthocyclops vernalis (Fischer)";"1";"predation"
"Sialis lutaria (L.)";"Callicorixa praeusta (Fieber)";"1";"predation"
"Sialis lutaria (L.)";"Corixa dentipes (Thomson)";"1";"predation"
"Sialis lutaria (L.)";"Corixa punctata (Illinger)";"1";"predation"
"Sialis lutaria (L.)";"Hesperocorixa linnei (Fieber)";"1";"predation"
"Sialis lutaria (L.)";"Hesperocorixa sahlbergi (Fieber)";"1";"predation"
"Sialis lutaria (L.)";"Arctocorisa germari (Fieber)";"1";"predation"
"Sialis lutaria (L.)";"Sigaria semistraiata (Fieber)";"1";"predation"
"Sialis lutaria (L.)";"Hydroporus erythrocephalus";"1";"predation"
"Sialis lutaria (L.)";"Sialis lutaria (L.)";"1";"predation"
"Sialis lutaria (L.)";"Procladius sagittalis (Kieffer)";"1";"predation"
"Sialis lutaria (L.)";"Corynoneura scutellata Winnertz";"1";"predation"
"Sialis lutaria (L.)";"Chironomus dorsalis Meigen";"1";"predation"
"Sialis lutaria (L.)";"Glyptotendipes pallens (Meigen)";"1";"predation"
