"sp_taxon_1";"sp_taxon_2";"value";"type"
"Z2a: pelagic amphipods";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,0153;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,005;"predation"
"Z2c: other macro-zooplankton";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,0092;"predation"
"Z2e: small jellyfish";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,0043;"predation"
"Z2f: large jellyfish";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,0014;"predation"
"Z3a: E. pacifica (adult and juveniles)";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,1828;"predation"
"Z3b: T. spinifera (adult and juveniles)";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,0735;"predation"
"DepB3: mysids";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,0205;"predation"
"Z1c: invertebrate eggs";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,0103;"predation"
"Z2d: fish eggs";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,0103;"predation"
"P1: large phytoplankton";"Z2c: other macro-zooplankton";0,2013;"herbivory"
"P2: small phytoplankton";"Z2c: other macro-zooplankton";0,1025;"herbivory"
"MZ: micro-zooplankton";"Z2c: other macro-zooplankton";0,1519;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"Z2c: other macro-zooplankton";0,0222;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"Z2c: other macro-zooplankton";0,2411;"predation"
"Z1b: small invertebrate larvae";"Z2c: other macro-zooplankton";0,1512;"predation"
"Z1d: pteropods";"Z2c: other macro-zooplankton";0,0087;"predation"
"Z2a: pelagic amphipods";"Z2c: other macro-zooplankton";0,0138;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z2c: other macro-zooplankton";0,0051;"predation"
"Z2c: other macro-zooplankton";"Z2c: other macro-zooplankton";0,0083;"predation"
"Z2e: small jellyfish";"Z2c: other macro-zooplankton";0,0021;"predation"
"Z2f: large jellyfish";"Z2c: other macro-zooplankton";7e-04;"predation"
"Z3a: E. pacifica (adult and juveniles)";"Z2c: other macro-zooplankton";0,0362;"predation"
"Z3b: T. spinifera (adult and juveniles)";"Z2c: other macro-zooplankton";0,0145;"predation"
"DepB3: mysids";"Z2c: other macro-zooplankton";0,0101;"predation"
"Z1c: invertebrate eggs";"Z2c: other macro-zooplankton";0,0101;"predation"
"Z2d: fish eggs";"Z2c: other macro-zooplankton";0,0101;"predation"
"D1: pelagic detritus";"Z2c: other macro-zooplankton";0,0101;"commensalism"
"P1: large phytoplankton";"Z2e: small jellyfish";0,3479;"herbivory"
"P2: small phytoplankton";"Z2e: small jellyfish";0,1771;"herbivory"
"MZ: micro-zooplankton";"Z2e: small jellyfish";0,25;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"Z2e: small jellyfish";0,0061;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"Z2e: small jellyfish";0,0669;"predation"
"Z1b: small invertebrate larvae";"Z2e: small jellyfish";0,042;"predation"
"Z1c: invertebrate eggs";"Z2e: small jellyfish";0,01;"predation"
"D1: pelagic detritus";"Z2e: small jellyfish";0,1;"commensalism"
"Z1ai: copepods (large, >= 0.025mg C)";"Z2f: large jellyfish";0,028;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"Z2f: large jellyfish";0,3042;"predation"
"Z1b: small invertebrate larvae";"Z2f: large jellyfish";0,1908;"predation"
"Z1d: pteropods";"Z2f: large jellyfish";0,0105;"predation"
"Z2a: pelagic amphipods";"Z2f: large jellyfish";0,0168;"predation"
"Z2c: other macro-zooplankton";"Z2f: large jellyfish";0,0101;"predation"
"Z2e: small jellyfish";"Z2f: large jellyfish";0,2046;"predation"
"Z1c: invertebrate eggs";"Z2f: large jellyfish";0,1997;"predation"
"Z2d: fish eggs";"Z2f: large jellyfish";0,0353;"predation"
"P1: large phytoplankton";"Z3a: E. pacifica (adult and juveniles)";0,4042;"herbivory"
"P2: small phytoplankton";"Z3a: E. pacifica (adult and juveniles)";0,2058;"herbivory"
"MZ: micro-zooplankton";"Z3a: E. pacifica (adult and juveniles)";0,3;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"Z3a: E. pacifica (adult and juveniles)";0,0035;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"Z3a: E. pacifica (adult and juveniles)";0,0378;"predation"
"Z1b: small invertebrate larvae";"Z3a: E. pacifica (adult and juveniles)";0,0237;"predation"
"Z1c: invertebrate eggs";"Z3a: E. pacifica (adult and juveniles)";0,02;"predation"
"Z2d: fish eggs";"Z3a: E. pacifica (adult and juveniles)";0,005;"predation"
"P1: large phytoplankton";"Z3b: T. spinifera (adult and juveniles)";0,3048;"herbivory"
"P2: small phytoplankton";"Z3b: T. spinifera (adult and juveniles)";0,1552;"herbivory"
"MZ: micro-zooplankton";"Z3b: T. spinifera (adult and juveniles)";0,3;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"Z3b: T. spinifera (adult and juveniles)";0,0035;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"Z3b: T. spinifera (adult and juveniles)";0,0378;"predation"
"Z1b: small invertebrate larvae";"Z3b: T. spinifera (adult and juveniles)";0,0237;"predation"
"Z1c: invertebrate eggs";"Z3b: T. spinifera (adult and juveniles)";0,02;"predation"
"Z2d: fish eggs";"Z3b: T. spinifera (adult and juveniles)";0,005;"predation"
"D3: benthic detritus";"Z3b: T. spinifera (adult and juveniles)";0,15;"commensalism"
"Z1ai: copepods (large, >= 0.025mg C)";"C: cephalopod aggregate";0,016;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"C: cephalopod aggregate";0,1745;"predation"
"Z1b: small invertebrate larvae";"C: cephalopod aggregate";0,1095;"predation"
"Z1d: pteropods";"C: cephalopod aggregate";0,016;"predation"
"Z2a: pelagic amphipods";"C: cephalopod aggregate";0,0256;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"C: cephalopod aggregate";0,0223;"predation"
"Z2c: other macro-zooplankton";"C: cephalopod aggregate";0,0154;"predation"
"Z3a: E. pacifica (adult and juveniles)";"C: cephalopod aggregate";0,3566;"predation"
"Z3b: T. spinifera (adult and juveniles)";"C: cephalopod aggregate";0,1434;"predation"
"C: cephalopod aggregate";"C: cephalopod aggregate";0,001;"predation"
"PlnkF1a: smelt aggregate";"C: cephalopod aggregate";0,0026;"predation"
"PlnkF1b: shad";"C: cephalopod aggregate";1e-04;"predation"
"PlnkF1c: sardine";"C: cephalopod aggregate";0,0168;"predation"
"PlnkF1d: herring";"C: cephalopod aggregate";0,002;"predation"
"PlnkF1e: anchovy";"C: cephalopod aggregate";0,0291;"predation"
"PlnkF2a: coho yearling";"C: cephalopod aggregate";1e-04;"predation"
"PlnkF2bi: Chinook subyearling";"C: cephalopod aggregate";2e-04;"predation"
"PlnkF3: mesopelagic fish aggregate";"C: cephalopod aggregate";0,02;"predation"
"JuvF1: juvenile rockfish";"C: cephalopod aggregate";0,008;"predation"
"JuvF2: juvenile fish (other)";"C: cephalopod aggregate";0,004;"predation"
"DepB2a: Pandalus spp.";"C: cephalopod aggregate";0,0091;"predation"
"DepB2b: other epibenthic shrimp (Caridea)";"C: cephalopod aggregate";0,0276;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"PlnkF1a: smelt aggregate";0,0137;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF1a: smelt aggregate";0,1487;"predation"
"Z1b: small invertebrate larvae";"PlnkF1a: smelt aggregate";0,0933;"predation"
"Z1d: pteropods";"PlnkF1a: smelt aggregate";0,0838;"predation"
"Z2a: pelagic amphipods";"PlnkF1a: smelt aggregate";0,1339;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"PlnkF1a: smelt aggregate";0,1021;"predation"
"Z2c: other macro-zooplankton";"PlnkF1a: smelt aggregate";0,0803;"predation"
"Z2e: small jellyfish";"PlnkF1a: smelt aggregate";0,0358;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF1a: smelt aggregate";0,2103;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PlnkF1a: smelt aggregate";0,0846;"predation"
"JuvF2: juvenile fish (other)";"PlnkF1a: smelt aggregate";0,0113;"predation"
"CrnB3: misc. epifauna (carnivorous)";"PlnkF1a: smelt aggregate";0,0011;"predation"
"Z1c: invertebrate eggs";"PlnkF1a: smelt aggregate";0,0011;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"PlnkF1b: shad";0,0231;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF1b: shad";0,2519;"predation"
"Z1b: small invertebrate larvae";"PlnkF1b: shad";0,158;"predation"
"Z1d: pteropods";"PlnkF1b: shad";0,0028;"predation"
"Z2a: pelagic amphipods";"PlnkF1b: shad";0,0045;"predation"
"Z2c: other macro-zooplankton";"PlnkF1b: shad";0,0027;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF1b: shad";0,3922;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PlnkF1b: shad";0,1578;"predation"
"C: cephalopod aggregate";"PlnkF1b: shad";0,007;"predation"
"P1: large phytoplankton";"PlnkF1c: sardine";0,2918;"herbivory"
"P2: small phytoplankton";"PlnkF1c: sardine";0,0101;"herbivory"
"Z1ai: copepods (large, >= 0.025mg C)";"PlnkF1c: sardine";0,0111;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF1c: sardine";0,1204;"predation"
"Z1b: small invertebrate larvae";"PlnkF1c: sardine";0,0755;"predation"
"Z1d: pteropods";"PlnkF1c: sardine";0,0043;"predation"
"Z2a: pelagic amphipods";"PlnkF1c: sardine";0,0069;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"PlnkF1c: sardine";0,0604;"predation"
"Z2c: other macro-zooplankton";"PlnkF1c: sardine";0,0042;"predation"
"Z2e: small jellyfish";"PlnkF1c: sardine";0,0017;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF1c: sardine";0,287;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PlnkF1c: sardine";0,1155;"predation"
"JuvF2: juvenile fish (other)";"PlnkF1c: sardine";0,001;"predation"
"Z1c: invertebrate eggs";"PlnkF1c: sardine";0,0091;"predation"
"Z2d: fish eggs";"PlnkF1c: sardine";0,001;"predation"
"P1: large phytoplankton";"PlnkF1d: herring";0,24;"herbivory"
"P2: small phytoplankton";"PlnkF1d: herring";0,01;"herbivory"
"Z1ai: copepods (large, >= 0.025mg C)";"PlnkF1d: herring";0,0054;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF1d: herring";0,0588;"predation"
"Z1b: small invertebrate larvae";"PlnkF1d: herring";0,0368;"predation"
"Z1d: pteropods";"PlnkF1d: herring";0,0062;"predation"
"Z2a: pelagic amphipods";"PlnkF1d: herring";0,0099;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"PlnkF1d: herring";0,032;"predation"
"Z2c: other macro-zooplankton";"PlnkF1d: herring";0,0059;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF1d: herring";0,4136;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PlnkF1d: herring";0,1664;"predation"
"JuvF2: juvenile fish (other)";"PlnkF1d: herring";0,01;"predation"
"Z1c: invertebrate eggs";"PlnkF1d: herring";0,001;"predation"
"Z2d: fish eggs";"PlnkF1d: herring";0,004;"predation"
"P1: large phytoplankton";"PlnkF1e: anchovy";0,363;"herbivory"
"P2: small phytoplankton";"PlnkF1e: anchovy";0,0113;"herbivory"
"Z1ai: copepods (large, >= 0.025mg C)";"PlnkF1e: anchovy";0,0041;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF1e: anchovy";0,0446;"predation"
"Z1b: small invertebrate larvae";"PlnkF1e: anchovy";0,028;"predation"
"Z1d: pteropods";"PlnkF1e: anchovy";0,003;"predation"
"Z2a: pelagic amphipods";"PlnkF1e: anchovy";0,0048;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"PlnkF1e: anchovy";0,0284;"predation"
"Z2c: other macro-zooplankton";"PlnkF1e: anchovy";0,0029;"predation"
"Z2e: small jellyfish";"PlnkF1e: anchovy";0,0358;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF1e: anchovy";0,3235;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PlnkF1e: anchovy";0,1302;"predation"
"C: cephalopod aggregate";"PlnkF1e: anchovy";0,0023;"predation"
"JuvF2: juvenile fish (other)";"PlnkF1e: anchovy";0,0011;"predation"
"Z1c: invertebrate eggs";"PlnkF1e: anchovy";0,0057;"predation"
"Z2d: fish eggs";"PlnkF1e: anchovy";0,0113;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"PlnkF1f: saury";0,0079;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF1f: saury";0,0864;"predation"
"Z1b: small invertebrate larvae";"PlnkF1f: saury";0,0542;"predation"
"Z1d: pteropods";"PlnkF1f: saury";0,0193;"predation"
"Z2a: pelagic amphipods";"PlnkF1f: saury";0,0308;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"PlnkF1f: saury";0,0543;"predation"
"Z2c: other macro-zooplankton";"PlnkF1f: saury";0,0185;"predation"
"Z2e: small jellyfish";"PlnkF1f: saury";0,0229;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF1f: saury";0,1936;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PlnkF1f: saury";0,0779;"predation"
"JuvF1: juvenile rockfish";"PlnkF1f: saury";0,1194;"predation"
"JuvF2: juvenile fish (other)";"PlnkF1f: saury";0,2389;"predation"
"Z1c: invertebrate eggs";"PlnkF1f: saury";0,0217;"predation"
"Z2d: fish eggs";"PlnkF1f: saury";0,0543;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF2a: coho yearling";0,001;"predation"
"Z2a: pelagic amphipods";"PlnkF2a: coho yearling";0,001;"predation"
"Z2c: other macro-zooplankton";"PlnkF2a: coho yearling";0,15;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF2a: coho yearling";0,003;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PlnkF2a: coho yearling";0,001;"predation"
"C: cephalopod aggregate";"PlnkF2a: coho yearling";0,001;"predation"
"PlnkF1a: smelt aggregate";"PlnkF2a: coho yearling";0,0063;"predation"
"PlnkF1d: herring";"PlnkF2a: coho yearling";0,0049;"predation"
"PlnkF1e: anchovy";"PlnkF2a: coho yearling";0,0701;"predation"
"PlnkF2a: coho yearling";"PlnkF2a: coho yearling";1e-04;"predation"
"PlnkF2bi: Chinook subyearling";"PlnkF2a: coho yearling";6e-04;"predation"
"JuvF1: juvenile rockfish";"PlnkF2a: coho yearling";0,362;"predation"
"JuvF2: juvenile fish (other)";"PlnkF2a: coho yearling";0,394;"predation"
"CrnB3: misc. epifauna (carnivorous)";"PlnkF2a: coho yearling";0,005;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"PlnkF2bi: Chinook subyearling";0,001;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF2bi: Chinook subyearling";0,003;"predation"
"Z1b: small invertebrate larvae";"PlnkF2bi: Chinook subyearling";0,017;"predation"
"Z2a: pelagic amphipods";"PlnkF2bi: Chinook subyearling";0,035;"predation"
"Z2c: other macro-zooplankton";"PlnkF2bi: Chinook subyearling";0,117;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF2bi: Chinook subyearling";0,078;"predation"
"C: cephalopod aggregate";"PlnkF2bi: Chinook subyearling";0,006;"predation"
"PlnkF1a: smelt aggregate";"PlnkF2bi: Chinook subyearling";0,006;"predation"
"PlnkF1d: herring";"PlnkF2bi: Chinook subyearling";0,0046;"predation"
"PlnkF1e: anchovy";"PlnkF2bi: Chinook subyearling";0,0667;"predation"
"PlnkF2a: coho yearling";"PlnkF2bi: Chinook subyearling";1e-04;"predation"
"PlnkF2bi: Chinook subyearling";"PlnkF2bi: Chinook subyearling";6e-04;"predation"
"PlnkF3: mesopelagic fish aggregate";"PlnkF2bi: Chinook subyearling";0,004;"predation"
"JuvF1: juvenile rockfish";"PlnkF2bi: Chinook subyearling";0,043;"predation"
"JuvF2: juvenile fish (other)";"PlnkF2bi: Chinook subyearling";0,541;"predation"
"DepB2a: Pandalus spp.";"PlnkF2bi: Chinook subyearling";0,001;"predation"
"DepB2b: other epibenthic shrimp (Caridea)";"PlnkF2bi: Chinook subyearling";0,002;"predation"
"DepB3: mysids";"PlnkF2bi: Chinook subyearling";0,014;"predation"
"CrnB3: misc. epifauna (carnivorous)";"PlnkF2bi: Chinook subyearling";0,06;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF2bii: Chinook yearling";0,001;"predation"
"Z1b: small invertebrate larvae";"PlnkF2bii: Chinook yearling";0,004;"predation"
"Z2a: pelagic amphipods";"PlnkF2bii: Chinook yearling";0,008;"predation"
"Z2c: other macro-zooplankton";"PlnkF2bii: Chinook yearling";0,1022;"predation"
"Z2e: small jellyfish";"PlnkF2bii: Chinook yearling";4e-04;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF2bii: Chinook yearling";0,003;"predation"
"C: cephalopod aggregate";"PlnkF2bii: Chinook yearling";0,0641;"predation"
"PlnkF1a: smelt aggregate";"PlnkF2bii: Chinook yearling";0,0056;"predation"
"PlnkF1d: herring";"PlnkF2bii: Chinook yearling";0,0044;"predation"
"PlnkF1e: anchovy";"PlnkF2bii: Chinook yearling";0,0625;"predation"
"PlnkF2a: coho yearling";"PlnkF2bii: Chinook yearling";1e-04;"predation"
"PlnkF2bi: Chinook subyearling";"PlnkF2bii: Chinook yearling";5e-04;"predation"
"PlnkF3: mesopelagic fish aggregate";"PlnkF2bii: Chinook yearling";0,016;"predation"
"JuvF1: juvenile rockfish";"PlnkF2bii: Chinook yearling";0,3916;"predation"
"JuvF2: juvenile fish (other)";"PlnkF2bii: Chinook yearling";0,2915;"predation"
"DepB2a: Pandalus spp.";"PlnkF2bii: Chinook yearling";0,003;"predation"
"DepB3: mysids";"PlnkF2bii: Chinook yearling";0,0391;"predation"
"CrnB3: misc. epifauna (carnivorous)";"PlnkF2bii: Chinook yearling";0,003;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"PlnkF2c: other juvenile salmon";0,1016;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF2c: other juvenile salmon";0,0339;"predation"
"Z1b: small invertebrate larvae";"PlnkF2c: other juvenile salmon";0,07;"predation"
"Z2a: pelagic amphipods";"PlnkF2c: other juvenile salmon";0,0113;"predation"
"Z2c: other macro-zooplankton";"PlnkF2c: other juvenile salmon";0,1039;"predation"
"Z2e: small jellyfish";"PlnkF2c: other juvenile salmon";0,0345;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF2c: other juvenile salmon";0,1694;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PlnkF2c: other juvenile salmon";0,1423;"predation"
"PlnkF1a: smelt aggregate";"PlnkF2c: other juvenile salmon";0,0014;"predation"
"PlnkF1d: herring";"PlnkF2c: other juvenile salmon";0,0011;"predation"
"PlnkF1e: anchovy";"PlnkF2c: other juvenile salmon";0,0156;"predation"
"PlnkF2bi: Chinook subyearling";"PlnkF2c: other juvenile salmon";1e-04;"predation"
"JuvF1: juvenile rockfish";"PlnkF2c: other juvenile salmon";0,0034;"predation"
"JuvF2: juvenile fish (other)";"PlnkF2c: other juvenile salmon";0,1028;"predation"
"DepB2b: other epibenthic shrimp (Caridea)";"PlnkF2c: other juvenile salmon";0,001;"predation"
"DepB3: mysids";"PlnkF2c: other juvenile salmon";0,0169;"predation"
"DepB5: benthic amphipods, isopods, and cumaceans";"PlnkF2c: other juvenile salmon";0,0011;"predation"
"CrnB3: misc. epifauna (carnivorous)";"PlnkF2c: other juvenile salmon";0,0937;"predation"
"Z1c: invertebrate eggs";"PlnkF2c: other juvenile salmon";0,0011;"predation"
"Z2d: fish eggs";"PlnkF2c: other juvenile salmon";0,0949;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"PlnkF3: mesopelagic fish aggregate";0,0033;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF3: mesopelagic fish aggregate";0,036;"predation"
"Z1b: small invertebrate larvae";"PlnkF3: mesopelagic fish aggregate";0,0226;"predation"
"Z1d: pteropods";"PlnkF3: mesopelagic fish aggregate";0,0122;"predation"
"Z2a: pelagic amphipods";"PlnkF3: mesopelagic fish aggregate";0,1072;"predation"
"Z2c: other macro-zooplankton";"PlnkF3: mesopelagic fish aggregate";0,0033;"predation"
"Z2e: small jellyfish";"PlnkF3: mesopelagic fish aggregate";0,0279;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF3: mesopelagic fish aggregate";0,7733;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PlnkF3: mesopelagic fish aggregate";0,0077;"predation"
"JuvF1: juvenile rockfish";"PlnkF3: mesopelagic fish aggregate";0,0033;"predation"
"JuvF2: juvenile fish (other)";"PlnkF3: mesopelagic fish aggregate";0,0033;"predation"
"Z1ai: copepods (large, >= 0.025mg C)";"PlnkF4: planktivorous rockfish";0,0016;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"PlnkF4: planktivorous rockfish";0,0176;"predation"
"Z1b: small invertebrate larvae";"PlnkF4: planktivorous rockfish";0,011;"predation"
"Z2a: pelagic amphipods";"PlnkF4: planktivorous rockfish";0,001;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"PlnkF4: planktivorous rockfish";0,2218;"predation"
"Z2c: other macro-zooplankton";"PlnkF4: planktivorous rockfish";0,101;"predation"
"Z2e: small jellyfish";"PlnkF4: planktivorous rockfish";0,0021;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PlnkF4: planktivorous rockfish";0,2681;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PlnkF4: planktivorous rockfish";0,1079;"predation"
"C: cephalopod aggregate";"PlnkF4: planktivorous rockfish";0,0151;"predation"
"PlnkF3: mesopelagic fish aggregate";"PlnkF4: planktivorous rockfish";0,0504;"predation"
"BnthF2: misc. small benthic fishes";"PlnkF4: planktivorous rockfish";0,0101;"predation"
"JuvF1: juvenile rockfish";"PlnkF4: planktivorous rockfish";0,0403;"predation"
"JuvF2: juvenile fish (other)";"PlnkF4: planktivorous rockfish";0,0202;"predation"
"DepB2a: Pandalus spp.";"PlnkF4: planktivorous rockfish";0,0351;"predation"
"DepB2b: other epibenthic shrimp (Caridea)";"PlnkF4: planktivorous rockfish";0,0352;"predation"
"DepB3: mysids";"PlnkF4: planktivorous rockfish";0,001;"predation"
"CrnB3: misc. epifauna (carnivorous)";"PlnkF4: planktivorous rockfish";0,0605;"predation"
"Z1d: pteropods";"PiscF1a: coho";0,0041;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"PiscF1a: coho";0,0584;"predation"
"Z2c: other macro-zooplankton";"PiscF1a: coho";0,0553;"predation"
"Z2e: small jellyfish";"PiscF1a: coho";0,0065;"predation"
"Z3a: E. pacifica (adult and juveniles)";"PiscF1a: coho";0,1095;"predation"
"Z3b: T. spinifera (adult and juveniles)";"PiscF1a: coho";0,0441;"predation"
"C: cephalopod aggregate";"PiscF1a: coho";0,0819;"predation"
"PlnkF1a: smelt aggregate";"PiscF1a: coho";0,0174;"predation"
"PlnkF1b: shad";"PiscF1a: coho";0,0023;"predation"
"PlnkF1c: sardine";"PiscF1a: coho";0,364;"predation"
"PlnkF1d: herring";"PiscF1a: coho";0,0135;"predation"
"PlnkF1e: anchovy";"PiscF1a: coho";0,1935;"predation"
"PlnkF1f: saury";"PiscF1a: coho";4e-04;"predation"
"PlnkF2a: coho yearling";"PiscF1a: coho";4e-04;"predation"
"PlnkF2bi: Chinook subyearling";"PiscF1a: coho";0,0016;"predation"
"PlnkF2bii: Chinook yearling";"PiscF1a: coho";0,001;"predation"
"JuvF1: juvenile rockfish";"PiscF1a: coho";0,0256;"predation"
"JuvF2: juvenile fish (other)";"PiscF1a: coho";0,0205;"predation"
"Z1d: pteropods";"PiscF1b: Chinook";0,005;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"PiscF1b: Chinook";0,01;"predation"
