"sp_taxon_1";"sp_taxon_2";"value";"type"
"Ephemerella notata";"Ulothrix sp.";"1";"herbivory"
"Ephemerella notata";"detritus";"1";"commensalism"
"Ephemerella notata";"diatoms (unspec.)";"1";"herbivory"
"Simulium spp.";"Ulothrix sp.";"1";"herbivory"
"Simulium spp.";"detritus";"1";"commensalism"
"Simulium spp.";"diatoms (unspec.)";"1";"herbivory"
"Dicranota sp.";"leaf fragments";"1";"herbivory"
"Dicranota sp.";"Ulothrix sp.";"1";"herbivory"
"Dicranota sp.";"other green algae (unspec.)";"1";"herbivory"
"Dicranota sp.";"detritus";"1";"commensalism"
"Dicranota sp.";"diatoms (unspec.)";"1";"herbivory"
"Pentaneura sp.";"leaf fragments";"1";"herbivory"
"Pentaneura sp.";"Ulothrix sp.";"1";"herbivory"
"Pentaneura sp.";"other green algae (unspec.)";"1";"herbivory"
"Pentaneura sp.";"detritus";"1";"commensalism"
"Pentaneura sp.";"diatoms (unspec.)";"1";"herbivory"
"Cricotopus sp.";"leaf fragments";"1";"herbivory"
"Cricotopus sp.";"Ulothrix sp.";"1";"herbivory"
"Cricotopus sp.";"other green algae (unspec.)";"1";"herbivory"
"Cricotopus sp.";"detritus";"1";"commensalism"
"Cricotopus sp.";"diatoms (unspec.)";"1";"herbivory"
"other chironomids";"leaf fragments";"1";"herbivory"
"other chironomids";"Ulothrix sp.";"1";"herbivory"
"other chironomids";"other green algae (unspec.)";"1";"herbivory"
"other chironomids";"detritus";"1";"commensalism"
"other chironomids";"diatoms (unspec.)";"1";"herbivory"
"Philopotamus montanus";"leaf fragments";"1";"herbivory"
"Philopotamus montanus";"detritus";"1";"commensalism"
"Philopotamus montanus";"diatoms (unspec.)";"1";"herbivory"
"Ecdyonurus venosus";"leaf fragments";"1";"herbivory"
"Ecdyonurus venosus";"detritus";"1";"commensalism"
"Ecdyonurus venosus";"diatoms (unspec.)";"1";"herbivory"
"Oreodytes rivalis";"Baetis rhodani";"1";"predation"
"Oreodytes rivalis";"Ephemerella notata";"1";"predation"
"Oreodytes rivalis";"other chironomids";"1";"predation"
"O. septentrionalis";"Baetis rhodani";"1";"predation"
"O. septentrionalis";"Ephemerella notata";"1";"predation"
"O. septentrionalis";"Cricotopus sp.";"1";"predation"
"O. septentrionalis";"other chironomids";"1";"predation"
"Odontocerum albicorne";"Hydropsyche instabilis";"1";"predation"
"Odontocerum albicorne";"Baetis rhodani";"1";"predation"
"Odontocerum albicorne";"Ephemerella notata";"1";"predation"
"Odontocerum albicorne";"Ulothrix sp.";"1";"herbivory"
"Odontocerum albicorne";"other green algae (unspec.)";"1";"herbivory"
"Odontocerum albicorne";"detritus";"1";"commensalism"
"Sericostoma personatum";"Ulothrix sp.";"1";"herbivory"
"Sericostoma personatum";"Cladophora sp.";"1";"herbivory"
"Sericostoma personatum";"other green algae (unspec.)";"1";"herbivory"
"Sericostoma personatum";"detritus";"1";"commensalism"
"Sericostoma personatum";"diatoms (unspec.)";"1";"herbivory"
"Plectrocnemia conspersa";"Baetis rhodani";"1";"predation"
"Plectrocnemia conspersa";"Ephemerella notata";"1";"predation"
"Plectrocnemia conspersa";"Simulium spp.";"1";"predation"
"Plectrocnemia conspersa";"Pentaneura sp.";"1";"predation"
"Plectrocnemia conspersa";"other chironomids";"1";"predation"
"Siphlonurus lacustris";"Ulothrix sp.";"1";"herbivory"
"Siphlonurus lacustris";"Microspora sp.";"1";"herbivory"
"Siphlonurus lacustris";"detritus";"1";"commensalism"
"Siphlonurus lacustris";"diatoms (unspec.)";"1";"herbivory"
